customer_id,member_tier,transaction_date,partner_name,category,transaction_amount,base_points_issued,bonus_points_issued,total_cost_to_partner
EDR_101251,Base,2024-03-06,Partner Y,Fuel,76.43,76,200,1.656
EDR_101196,Gold,2024-04-22,Partner X,Electronics,77.31,77,0,0.462
EDR_100350,Silver,2024-01-14,Partner X,Home,22.22,22,88,0.66
EDR_101303,Silver,2023-08-05,Partner Y,Fuel,98.91,98,0,0.588
EDR_100292,Gold,2023-12-24,Partner X,Home,178.07,178,0,1.068
EDR_100854,Base,2023-09-30,Partner Y,Fuel,94.97,94,0,0.564
EDR_100734,Base,2023-12-02,Partner X,Apparel,143.14,143,0,0.858
EDR_100112,Gold,2023-08-22,Partner X,Apparel,127.88,127,0,0.762
EDR_101701,Base,2023-08-27,Partner Y,Fuel,46.17,46,0,0.276
EDR_100531,Gold,2023-12-07,Partner X,Apparel,159.96,159,0,0.954
EDR_100251,Base,2023-07-23,Partner Y,Fuel,59.98,59,0,0.354
EDR_100200,Silver,2023-11-14,Partner X,Home,208.26,208,0,1.248
EDR_101791,Silver,2024-02-10,Partner Y,Fuel,61.65,61,200,1.566
EDR_100817,Base,2024-04-15,Partner X,Apparel,208.85,208,0,1.248
EDR_101948,Base,2023-11-02,Partner X,Apparel,243.2,243,0,1.458
EDR_101972,Base,2023-08-18,Partner X,Apparel,177.91,177,708,5.31
EDR_100396,Gold,2023-06-21,Partner Y,Fuel,129.23,129,0,0.774
EDR_100545,Base,2024-04-06,Partner Y,Fuel,89.99,89,0,0.534
EDR_100496,Silver,2023-10-27,Partner X,Apparel,282.65,282,0,1.692
EDR_100717,Gold,2023-06-09,Partner X,Apparel,116.18,116,0,0.696
EDR_101408,Silver,2024-04-27,Partner X,Home,44.52,44,176,1.32
EDR_101110,Gold,2023-12-10,Partner Y,Fuel,106.98,106,0,0.636
EDR_101065,Silver,2023-09-05,Partner X,Apparel,203.49,203,0,1.218
EDR_100111,Base,2023-08-21,Partner X,Electronics,122.07,122,0,0.732
EDR_100025,Silver,2023-07-19,Partner Y,Fuel,111.53,111,0,0.666
EDR_100748,Gold,2024-01-25,Partner Y,Fuel,74.17,74,0,0.444
EDR_101104,Gold,2023-10-10,Partner Y,Fuel,63.99,63,0,0.378
EDR_100263,Silver,2024-03-14,Partner X,Home,161.23,161,0,0.966
EDR_101967,Base,2023-07-20,Partner Y,Fuel,81.73,81,0,0.486
EDR_100475,Gold,2023-11-12,Partner Y,Fuel,137.67,137,200,2.022
EDR_100263,Silver,2024-04-12,Partner Y,Fuel,68.06,68,200,1.608
EDR_101191,Silver,2023-08-20,Partner X,Electronics,99.87,99,396,2.97
EDR_101937,Gold,2024-04-11,Partner Y,Fuel,67.12,67,0,0.402
EDR_100806,Gold,2023-07-19,Partner X,Apparel,78.35,78,312,2.34
EDR_101982,Base,2024-05-26,Partner Y,Fuel,65.96,65,200,1.59
EDR_101525,Base,2024-05-24,Partner X,Electronics,153.64,153,0,0.918
EDR_100446,Gold,2023-06-26,Partner Y,Fuel,87.7,87,0,0.522
EDR_101394,Base,2023-09-18,Partner Y,Fuel,41.54,41,200,1.446
EDR_100289,Silver,2023-09-21,Partner Y,Fuel,69.75,69,200,1.614
EDR_101676,Base,2024-04-02,Partner X,Home,121.87,121,0,0.726
EDR_100369,Base,2023-08-04,Partner X,Apparel,219.43,219,0,1.314
EDR_100117,Base,2023-11-19,Partner X,Electronics,94.94,94,0,0.564
EDR_100639,Base,2023-07-04,Partner Y,Fuel,84.45,84,200,1.704
EDR_100622,Base,2024-03-27,Partner X,Apparel,73.11,73,0,0.438
EDR_101080,Silver,2024-03-16,Partner X,Electronics,213.31,213,0,1.278
EDR_101374,Base,2024-02-12,Partner X,Electronics,126.76,126,0,0.756
EDR_101861,Silver,2023-09-03,Partner Y,Fuel,66.04,66,200,1.596
EDR_100580,Base,2023-09-21,Partner X,Apparel,93.27,93,0,0.558
EDR_100433,Base,2023-12-26,Partner X,Electronics,181.2,181,0,1.086
EDR_100954,Base,2023-06-08,Partner Y,Fuel,135.54,135,0,0.81
EDR_101326,Base,2024-02-13,Partner Y,Fuel,51.15,51,200,1.506
EDR_100159,Silver,2023-11-17,Partner X,Home,5.0,5,20,0.15
EDR_101161,Base,2023-06-09,Partner Y,Fuel,124.37,124,200,1.944
EDR_101040,Silver,2024-04-24,Partner Y,Fuel,103.97,103,200,1.818
EDR_100918,Silver,2023-10-12,Partner Y,Fuel,106.92,106,0,0.636
EDR_101177,Base,2024-05-24,Partner X,Home,75.99,75,0,0.45
EDR_101050,Gold,2023-12-26,Partner Y,Fuel,86.38,86,0,0.516
EDR_101993,Base,2023-09-05,Partner Y,Fuel,102.81,102,0,0.612
EDR_101125,Silver,2023-09-22,Partner X,Electronics,76.01,76,304,2.28
EDR_100998,Gold,2024-04-08,Partner X,Home,120.82,120,0,0.72
EDR_100553,Silver,2023-06-17,Partner Y,Fuel,52.88,52,0,0.312
EDR_101705,Base,2024-01-04,Partner X,Apparel,119.09,119,0,0.714
EDR_101147,Silver,2024-05-10,Partner X,Home,134.71,134,0,0.804
EDR_101063,Base,2023-07-03,Partner X,Electronics,163.61,163,652,4.89
EDR_101488,Base,2023-08-12,Partner X,Electronics,66.97,66,0,0.396
EDR_101924,Silver,2024-05-14,Partner Y,Fuel,75.9,75,0,0.45
EDR_100490,Base,2024-04-26,Partner X,Apparel,180.83,180,0,1.08
EDR_100431,Silver,2024-03-15,Partner Y,Fuel,140.79,140,0,0.84
EDR_100514,Base,2024-03-16,Partner X,Apparel,63.91,63,0,0.378
EDR_101057,Base,2023-10-20,Partner X,Home,106.62,106,424,3.18
EDR_100524,Gold,2023-12-20,Partner X,Apparel,163.15,163,652,4.89
EDR_100966,Silver,2024-03-11,Partner Y,Fuel,130.49,130,0,0.78
EDR_101647,Gold,2023-08-14,Partner Y,Fuel,134.59,134,200,2.004
EDR_101483,Base,2023-07-07,Partner Y,Fuel,85.3,85,200,1.71
EDR_100488,Gold,2024-04-06,Partner X,Apparel,20.15,20,0,0.12
EDR_100837,Base,2023-06-22,Partner Y,Fuel,107.08,107,200,1.842
EDR_100427,Gold,2023-10-01,Partner Y,Fuel,26.55,26,0,0.156
EDR_100931,Gold,2024-02-11,Partner Y,Fuel,102.79,102,0,0.612
EDR_100938,Base,2023-09-13,Partner Y,Fuel,16.3,16,0,0.096
EDR_100408,Gold,2023-07-28,Partner Y,Fuel,112.71,112,0,0.672
EDR_100083,Base,2023-08-08,Partner Y,Fuel,73.53,73,0,0.438
EDR_100863,Base,2023-11-14,Partner Y,Fuel,94.86,94,0,0.564
EDR_101259,Silver,2023-09-18,Partner Y,Fuel,56.49,56,0,0.336
EDR_100158,Base,2024-02-08,Partner Y,Fuel,86.07,86,0,0.516
EDR_100548,Silver,2023-12-24,Partner X,Home,110.65,110,0,0.66
EDR_100478,Gold,2024-03-08,Partner X,Apparel,116.07,116,0,0.696
EDR_101138,Base,2023-09-14,Partner Y,Fuel,68.47,68,200,1.608
EDR_101509,Silver,2023-08-20,Partner Y,Fuel,72.13,72,0,0.432
EDR_101038,Base,2023-12-10,Partner X,Electronics,59.96,59,0,0.354
EDR_100722,Base,2023-11-24,Partner X,Apparel,88.38,88,352,2.64
EDR_101529,Silver,2023-11-09,Partner Y,Fuel,102.12,102,200,1.812
EDR_100015,Base,2023-12-18,Partner X,Home,55.07,55,0,0.33
EDR_101640,Silver,2024-01-19,Partner Y,Fuel,93.88,93,0,0.558
EDR_101861,Silver,2023-12-02,Partner Y,Fuel,39.77,39,0,0.234
EDR_100549,Silver,2024-05-13,Partner X,Home,162.14,162,648,4.86
EDR_101577,Silver,2023-11-15,Partner X,Home,208.23,208,0,1.248
EDR_101197,Gold,2023-12-11,Partner X,Home,26.38,26,0,0.156
EDR_100068,Base,2024-04-14,Partner X,Home,244.93,244,976,7.32
EDR_100303,Silver,2023-06-25,Partner Y,Fuel,78.21,78,0,0.468
EDR_101050,Gold,2024-01-14,Partner X,Apparel,92.16,92,0,0.552
EDR_101407,Gold,2023-08-21,Partner Y,Fuel,111.1,111,0,0.666
EDR_100579,Base,2023-08-31,Partner Y,Fuel,84.56,84,0,0.504
EDR_101631,Base,2023-09-20,Partner X,Apparel,171.76,171,0,1.026
EDR_100951,Silver,2023-07-16,Partner X,Apparel,5.0,5,20,0.15
EDR_101964,Silver,2024-04-08,Partner X,Home,118.59,118,472,3.54
EDR_101922,Silver,2023-07-28,Partner X,Home,264.94,264,1056,7.92
EDR_101605,Silver,2024-01-29,Partner X,Electronics,50.08,50,200,1.5
EDR_101882,Silver,2023-12-18,Partner X,Apparel,29.34,29,0,0.174
EDR_100220,Silver,2023-06-16,Partner Y,Fuel,93.35,93,0,0.558
EDR_100426,Base,2023-08-29,Partner Y,Fuel,54.86,54,0,0.324
EDR_100442,Base,2024-03-25,Partner X,Apparel,142.47,142,568,4.26
EDR_100367,Gold,2023-06-13,Partner X,Home,174.07,174,0,1.044
EDR_101590,Silver,2024-02-18,Partner X,Home,101.04,101,404,3.03
EDR_100944,Base,2024-03-27,Partner Y,Fuel,92.86,92,0,0.552
EDR_101746,Base,2023-11-25,Partner X,Home,110.57,110,0,0.66
EDR_100433,Base,2023-10-22,Partner X,Home,124.39,124,496,3.72
EDR_101951,Base,2023-12-18,Partner Y,Fuel,120.18,120,0,0.72
EDR_101902,Silver,2023-08-07,Partner Y,Fuel,95.2,95,200,1.77
EDR_100519,Base,2023-09-15,Partner X,Home,236.08,236,944,7.08
EDR_100748,Gold,2024-02-01,Partner Y,Fuel,105.15,105,0,0.63
EDR_100114,Silver,2023-09-21,Partner X,Apparel,7.5,7,0,0.042
EDR_101011,Gold,2024-02-23,Partner X,Electronics,190.8,190,0,1.14
EDR_101777,Base,2024-05-14,Partner X,Apparel,166.92,166,0,0.996
EDR_100248,Gold,2023-10-08,Partner Y,Fuel,62.21,62,0,0.372
EDR_101904,Silver,2023-11-05,Partner Y,Fuel,74.29,74,0,0.444
EDR_101626,Base,2023-09-20,Partner X,Electronics,119.37,119,0,0.714
EDR_100137,Silver,2024-05-08,Partner X,Home,102.91,102,0,0.612
EDR_101878,Base,2023-08-12,Partner Y,Fuel,70.82,70,0,0.42
EDR_100309,Base,2024-02-25,Partner X,Apparel,110.66,110,440,3.3
EDR_100268,Base,2024-02-07,Partner X,Home,98.85,98,0,0.588
EDR_101381,Base,2023-07-18,Partner Y,Fuel,105.18,105,0,0.63
EDR_100894,Silver,2024-05-14,Partner Y,Fuel,85.83,85,0,0.51
EDR_100413,Silver,2024-03-20,Partner X,Apparel,79.15,79,0,0.474
EDR_100443,Base,2023-06-11,Partner X,Electronics,125.44,125,0,0.75
EDR_100970,Silver,2024-04-30,Partner Y,Fuel,58.6,58,200,1.548
EDR_100303,Silver,2023-10-05,Partner Y,Fuel,58.75,58,0,0.348
EDR_100815,Silver,2024-03-22,Partner Y,Fuel,69.58,69,0,0.414
EDR_100302,Silver,2023-06-17,Partner Y,Fuel,51.3,51,200,1.506
EDR_100153,Base,2023-06-05,Partner Y,Fuel,55.48,55,0,0.33
EDR_101191,Silver,2024-04-16,Partner Y,Fuel,56.21,56,0,0.336
EDR_101114,Silver,2023-07-05,Partner Y,Fuel,74.47,74,0,0.444
EDR_101044,Gold,2023-07-16,Partner X,Apparel,157.28,157,628,4.71
EDR_100497,Base,2024-05-06,Partner Y,Fuel,69.17,69,0,0.414
EDR_100857,Base,2023-07-30,Partner Y,Fuel,134.48,134,0,0.804
EDR_100029,Base,2024-02-29,Partner X,Apparel,121.59,121,0,0.726
EDR_101557,Base,2024-01-22,Partner X,Home,173.62,173,0,1.038
EDR_100955,Base,2024-02-12,Partner Y,Fuel,128.27,128,0,0.768
EDR_101088,Gold,2023-06-28,Partner X,Home,186.99,186,0,1.116
EDR_101198,Silver,2023-12-15,Partner X,Home,256.23,256,0,1.536
EDR_101262,Base,2023-12-05,Partner X,Apparel,123.23,123,0,0.738
EDR_101018,Gold,2023-09-16,Partner Y,Fuel,74.46,74,0,0.444
EDR_101318,Base,2023-12-08,Partner Y,Fuel,10.0,10,0,0.06
EDR_100996,Gold,2024-02-05,Partner X,Home,157.78,157,0,0.942
EDR_100077,Base,2024-02-07,Partner Y,Fuel,86.59,86,0,0.516
EDR_101986,Silver,2024-05-23,Partner X,Electronics,174.54,174,0,1.044
EDR_101619,Silver,2024-03-08,Partner Y,Fuel,71.24,71,0,0.426
EDR_100993,Silver,2024-03-12,Partner X,Home,22.64,22,0,0.132
EDR_101382,Gold,2023-07-17,Partner Y,Fuel,61.14,61,0,0.366
EDR_101076,Base,2024-04-16,Partner Y,Fuel,109.44,109,0,0.654
EDR_101380,Base,2023-07-21,Partner X,Apparel,114.1,114,0,0.684
EDR_101081,Base,2023-11-30,Partner Y,Fuel,73.82,73,0,0.438
EDR_101312,Silver,2024-05-05,Partner X,Electronics,86.12,86,0,0.516
EDR_101790,Base,2024-02-06,Partner X,Electronics,79.25,79,0,0.474
EDR_101277,Gold,2023-06-21,Partner Y,Fuel,61.55,61,0,0.366
EDR_101412,Base,2023-11-11,Partner X,Electronics,118.02,118,472,3.54
EDR_101070,Base,2023-11-09,Partner X,Electronics,88.96,88,0,0.528
EDR_100945,Base,2024-04-11,Partner Y,Fuel,51.47,51,0,0.306
EDR_101457,Silver,2023-12-14,Partner X,Home,171.0,171,684,5.13
EDR_101543,Base,2024-02-24,Partner X,Electronics,166.56,166,0,0.996
EDR_101497,Base,2023-12-24,Partner X,Home,47.47,47,188,1.41
EDR_100679,Gold,2023-11-23,Partner X,Electronics,165.62,165,0,0.99
EDR_100064,Base,2024-02-12,Partner X,Home,96.85,96,0,0.576
EDR_100145,Base,2023-09-14,Partner X,Apparel,80.31,80,320,2.4
EDR_101487,Silver,2024-04-03,Partner Y,Fuel,73.07,73,0,0.438
EDR_100170,Silver,2023-11-27,Partner X,Apparel,98.5,98,0,0.588
EDR_101575,Base,2023-09-08,Partner X,Home,46.5,46,0,0.276
EDR_101285,Silver,2023-11-25,Partner Y,Fuel,108.54,108,0,0.648
EDR_101309,Gold,2023-07-31,Partner Y,Fuel,110.69,110,0,0.66
EDR_100905,Gold,2023-09-13,Partner Y,Fuel,121.97,121,0,0.726
EDR_101084,Gold,2023-10-14,Partner X,Apparel,126.16,126,504,3.78
EDR_101923,Base,2023-11-25,Partner X,Home,122.04,122,0,0.732
EDR_101780,Base,2024-01-18,Partner Y,Fuel,84.18,84,0,0.504
EDR_101050,Gold,2023-11-16,Partner X,Home,145.28,145,580,4.35
EDR_100632,Silver,2024-01-23,Partner Y,Fuel,105.19,105,0,0.63
EDR_101300,Base,2023-12-28,Partner Y,Fuel,80.64,80,200,1.68
EDR_100898,Base,2024-04-02,Partner Y,Fuel,68.07,68,0,0.408
EDR_100909,Base,2023-09-03,Partner Y,Fuel,57.88,57,0,0.342
EDR_100974,Base,2023-11-26,Partner Y,Fuel,75.91,75,0,0.45
EDR_101622,Silver,2024-05-27,Partner Y,Fuel,83.9,83,0,0.498
EDR_100279,Silver,2024-03-20,Partner Y,Fuel,76.49,76,0,0.456
EDR_100201,Base,2023-08-17,Partner Y,Fuel,76.98,76,0,0.456
EDR_101911,Gold,2023-10-18,Partner X,Apparel,62.73,62,248,1.86
EDR_100220,Silver,2023-09-08,Partner X,Apparel,71.86,71,0,0.426
EDR_101545,Base,2024-02-22,Partner X,Apparel,89.72,89,356,2.67
EDR_101198,Silver,2023-11-20,Partner Y,Fuel,81.34,81,0,0.486
EDR_101059,Silver,2023-06-01,Partner X,Electronics,136.49,136,0,0.816
EDR_100496,Silver,2023-06-05,Partner Y,Fuel,81.92,81,0,0.486
EDR_101493,Base,2023-10-12,Partner X,Electronics,82.76,82,0,0.492
EDR_100594,Gold,2023-12-16,Partner X,Electronics,99.85,99,0,0.594
EDR_101710,Base,2024-04-08,Partner Y,Fuel,56.97,56,0,0.336
EDR_101094,Base,2023-07-21,Partner Y,Fuel,87.51,87,0,0.522
EDR_101528,Gold,2023-06-24,Partner Y,Fuel,33.31,33,200,1.398
EDR_100012,Gold,2023-10-28,Partner X,Home,5.0,5,0,0.03
EDR_101408,Silver,2023-11-14,Partner Y,Fuel,59.5,59,0,0.354
EDR_100546,Base,2023-09-24,Partner Y,Fuel,53.02,53,200,1.518
EDR_101433,Silver,2023-11-17,Partner X,Electronics,187.79,187,0,1.122
EDR_101699,Silver,2024-04-11,Partner X,Electronics,41.28,41,0,0.246
EDR_100627,Silver,2024-01-31,Partner Y,Fuel,73.91,73,0,0.438
EDR_101946,Base,2024-04-27,Partner X,Home,5.0,5,0,0.03
EDR_101553,Gold,2024-04-24,Partner Y,Fuel,67.94,67,200,1.602
EDR_101765,Base,2024-03-26,Partner Y,Fuel,82.28,82,0,0.492
EDR_100852,Base,2024-03-13,Partner X,Electronics,27.23,27,0,0.162
EDR_100394,Base,2023-11-09,Partner Y,Fuel,79.62,79,200,1.674
EDR_100772,Base,2023-06-28,Partner Y,Fuel,123.56,123,0,0.738
EDR_100377,Base,2024-04-18,Partner Y,Fuel,72.5,72,0,0.432
EDR_101083,Gold,2023-07-19,Partner Y,Fuel,98.58,98,0,0.588
EDR_100002,Silver,2024-05-31,Partner X,Home,104.98,104,0,0.624
EDR_101706,Silver,2023-12-02,Partner X,Apparel,191.2,191,0,1.146
EDR_100125,Base,2023-09-26,Partner X,Home,52.12,52,0,0.312
EDR_100181,Base,2024-02-05,Partner Y,Fuel,107.18,107,0,0.642
EDR_101740,Gold,2024-03-07,Partner X,Electronics,145.88,145,0,0.87
EDR_100633,Silver,2023-11-08,Partner Y,Fuel,109.97,109,0,0.654
EDR_101893,Base,2023-10-08,Partner Y,Fuel,79.02,79,0,0.474
EDR_100008,Silver,2024-02-08,Partner X,Apparel,111.37,111,444,3.33
EDR_100886,Silver,2023-09-02,Partner X,Electronics,154.63,154,0,0.924
EDR_100915,Base,2023-12-28,Partner X,Electronics,46.26,46,0,0.276
EDR_100624,Silver,2023-08-19,Partner X,Home,102.03,102,0,0.612
EDR_101438,Base,2023-09-26,Partner Y,Fuel,54.11,54,0,0.324
EDR_101126,Base,2023-10-29,Partner Y,Fuel,125.93,125,0,0.75
EDR_100427,Gold,2024-04-07,Partner X,Home,34.12,34,0,0.204
EDR_101912,Gold,2023-08-30,Partner Y,Fuel,91.85,91,0,0.546
EDR_100967,Base,2023-11-04,Partner Y,Fuel,67.57,67,0,0.402
EDR_101016,Base,2023-10-11,Partner X,Apparel,90.42,90,0,0.54
EDR_101619,Silver,2024-04-30,Partner Y,Fuel,87.26,87,200,1.722
EDR_101019,Base,2024-05-26,Partner X,Apparel,162.56,162,0,0.972
EDR_100221,Silver,2023-10-22,Partner Y,Fuel,81.49,81,0,0.486
EDR_101485,Base,2024-03-25,Partner X,Apparel,160.86,160,0,0.96
EDR_100707,Gold,2024-01-12,Partner Y,Fuel,105.65,105,0,0.63
EDR_101955,Gold,2024-04-02,Partner Y,Fuel,71.69,71,200,1.626
EDR_100105,Base,2023-10-11,Partner X,Electronics,162.25,162,0,0.972
EDR_101688,Silver,2024-05-02,Partner X,Home,35.56,35,0,0.21
EDR_101865,Gold,2023-12-20,Partner X,Home,42.11,42,0,0.252
EDR_100402,Silver,2023-09-21,Partner X,Electronics,275.93,275,0,1.65
EDR_101775,Base,2024-04-11,Partner Y,Fuel,41.9,41,0,0.246
EDR_101126,Base,2023-06-27,Partner Y,Fuel,77.74,77,200,1.662
EDR_101055,Base,2024-02-09,Partner Y,Fuel,96.1,96,200,1.776
EDR_101721,Base,2023-10-23,Partner Y,Fuel,111.0,111,0,0.666
EDR_101856,Silver,2024-02-26,Partner X,Apparel,58.87,58,0,0.348
EDR_101718,Gold,2023-11-17,Partner X,Apparel,253.1,253,1012,7.59
EDR_101780,Base,2023-09-08,Partner Y,Fuel,86.43,86,0,0.516
EDR_101070,Base,2023-11-13,Partner X,Home,117.02,117,0,0.702
EDR_101654,Base,2024-03-07,Partner Y,Fuel,112.44,112,0,0.672
EDR_101528,Gold,2024-04-01,Partner X,Apparel,170.2,170,0,1.02
EDR_101766,Silver,2024-05-28,Partner X,Apparel,199.75,199,0,1.194
EDR_100859,Base,2024-04-07,Partner Y,Fuel,41.94,41,0,0.246
EDR_100705,Gold,2024-01-01,Partner Y,Fuel,88.06,88,0,0.528
EDR_101304,Silver,2023-11-03,Partner Y,Fuel,120.51,120,0,0.72
EDR_100464,Gold,2023-07-07,Partner Y,Fuel,64.44,64,0,0.384
EDR_100638,Base,2023-10-22,Partner Y,Fuel,103.03,103,200,1.818
EDR_100062,Gold,2023-09-12,Partner Y,Fuel,92.99,92,0,0.552
EDR_101084,Gold,2023-10-26,Partner Y,Fuel,109.41,109,0,0.654
EDR_101977,Base,2023-12-30,Partner X,Apparel,175.85,175,0,1.05
EDR_101384,Silver,2023-09-25,Partner X,Apparel,116.47,116,0,0.696
EDR_100244,Base,2023-06-02,Partner Y,Fuel,79.48,79,200,1.674
EDR_100997,Base,2024-04-27,Partner X,Home,134.07,134,0,0.804
EDR_100991,Silver,2023-12-07,Partner Y,Fuel,103.43,103,0,0.618
EDR_100463,Silver,2024-04-06,Partner Y,Fuel,80.45,80,0,0.48
EDR_100077,Base,2024-05-29,Partner Y,Fuel,125.68,125,200,1.95
EDR_100763,Silver,2023-11-03,Partner X,Electronics,19.15,19,76,0.57
EDR_101703,Silver,2023-06-24,Partner X,Apparel,90.01,90,0,0.54
EDR_100858,Silver,2023-11-26,Partner X,Home,106.82,106,0,0.636
EDR_101790,Base,2024-04-01,Partner X,Electronics,100.8,100,0,0.6
EDR_100472,Base,2024-03-26,Partner X,Electronics,151.69,151,0,0.906
EDR_101823,Silver,2024-03-09,Partner Y,Fuel,109.16,109,200,1.854
EDR_100268,Base,2023-07-14,Partner Y,Fuel,81.23,81,0,0.486
EDR_100033,Gold,2024-02-01,Partner Y,Fuel,63.76,63,0,0.378
EDR_100248,Gold,2024-03-26,Partner X,Home,58.24,58,0,0.348
EDR_101627,Silver,2023-08-25,Partner Y,Fuel,124.38,124,0,0.744
EDR_101913,Base,2024-01-10,Partner Y,Fuel,104.09,104,0,0.624
EDR_100492,Base,2023-12-02,Partner Y,Fuel,114.35,114,0,0.684
EDR_101669,Gold,2024-01-20,Partner Y,Fuel,72.74,72,0,0.432
EDR_101516,Silver,2023-10-25,Partner Y,Fuel,159.66,159,0,0.954
EDR_100316,Base,2023-08-09,Partner Y,Fuel,82.78,82,0,0.492
EDR_100034,Gold,2024-04-21,Partner Y,Fuel,67.78,67,200,1.602
EDR_100798,Silver,2024-02-01,Partner X,Electronics,132.76,132,0,0.792
EDR_100693,Base,2024-01-24,Partner X,Apparel,59.71,59,236,1.77
EDR_101711,Base,2024-04-03,Partner X,Electronics,107.54,107,0,0.642
EDR_100041,Base,2024-01-10,Partner X,Apparel,199.28,199,796,5.97
EDR_100784,Base,2024-01-29,Partner X,Home,39.59,39,0,0.234
EDR_100547,Silver,2023-07-10,Partner Y,Fuel,72.86,72,0,0.432
EDR_101037,Silver,2023-06-13,Partner X,Electronics,108.47,108,432,3.24
EDR_101106,Base,2023-10-27,Partner Y,Fuel,96.38,96,0,0.576
EDR_101592,Base,2023-06-07,Partner X,Home,138.3,138,0,0.828
EDR_101290,Base,2023-07-02,Partner X,Electronics,129.8,129,0,0.774
EDR_100567,Base,2024-05-24,Partner Y,Fuel,97.0,97,0,0.582
EDR_100986,Silver,2023-11-20,Partner Y,Fuel,83.18,83,200,1.698
EDR_101467,Base,2024-02-25,Partner Y,Fuel,58.61,58,0,0.348
EDR_100405,Gold,2024-02-23,Partner Y,Fuel,109.17,109,0,0.654
EDR_100752,Silver,2024-04-05,Partner X,Home,137.95,137,0,0.822
EDR_100106,Base,2023-08-30,Partner X,Apparel,164.55,164,0,0.984
EDR_101772,Gold,2024-03-28,Partner Y,Fuel,90.67,90,0,0.54
EDR_100685,Silver,2023-07-05,Partner Y,Fuel,85.22,85,0,0.51
EDR_100554,Gold,2024-04-27,Partner X,Home,109.52,109,436,3.27
EDR_101764,Base,2024-01-09,Partner Y,Fuel,119.0,119,0,0.714
EDR_101313,Gold,2023-12-17,Partner Y,Fuel,122.39,122,0,0.732
EDR_101936,Base,2024-05-18,Partner X,Apparel,102.92,102,0,0.612
EDR_100182,Gold,2023-07-03,Partner X,Home,87.05,87,0,0.522
EDR_100725,Gold,2023-12-02,Partner Y,Fuel,74.46,74,200,1.644
EDR_100577,Gold,2023-07-01,Partner X,Electronics,69.63,69,0,0.414
EDR_101697,Base,2023-07-15,Partner X,Electronics,97.87,97,0,0.582
EDR_101248,Gold,2024-02-18,Partner Y,Fuel,118.8,118,0,0.708
EDR_100270,Gold,2024-03-27,Partner X,Home,245.96,245,0,1.47
EDR_100901,Base,2023-08-26,Partner Y,Fuel,69.76,69,0,0.414
EDR_101231,Base,2023-07-12,Partner Y,Fuel,89.12,89,0,0.534
EDR_100287,Silver,2024-01-09,Partner Y,Fuel,95.41,95,200,1.77
EDR_101214,Silver,2023-08-03,Partner Y,Fuel,84.71,84,0,0.504
EDR_101520,Base,2023-10-06,Partner X,Apparel,260.68,260,0,1.56
EDR_100406,Base,2023-06-13,Partner X,Home,162.45,162,0,0.972
EDR_101365,Base,2023-11-24,Partner X,Electronics,5.0,5,0,0.03
EDR_101616,Gold,2024-05-07,Partner X,Electronics,127.97,127,0,0.762
EDR_101038,Base,2024-03-05,Partner X,Apparel,134.29,134,0,0.804
EDR_101447,Gold,2024-05-14,Partner Y,Fuel,63.98,63,0,0.378
EDR_101888,Silver,2023-06-15,Partner Y,Fuel,93.12,93,0,0.558
EDR_100524,Gold,2023-10-23,Partner Y,Fuel,99.51,99,0,0.594
EDR_101485,Base,2023-10-07,Partner Y,Fuel,125.97,125,200,1.95
EDR_101983,Base,2024-05-18,Partner Y,Fuel,107.7,107,0,0.642
EDR_101891,Base,2023-09-01,Partner X,Apparel,139.62,139,0,0.834
EDR_101879,Silver,2024-04-28,Partner X,Home,69.89,69,0,0.414
EDR_100135,Base,2023-10-25,Partner X,Apparel,218.65,218,0,1.308
EDR_100955,Base,2023-12-28,Partner Y,Fuel,51.31,51,0,0.306
EDR_101304,Silver,2023-06-22,Partner Y,Fuel,107.29,107,0,0.642
EDR_100805,Silver,2024-04-19,Partner Y,Fuel,78.77,78,0,0.468
EDR_100071,Base,2023-10-31,Partner Y,Fuel,48.96,48,0,0.288
EDR_101424,Gold,2023-12-02,Partner X,Apparel,93.52,93,0,0.558
EDR_101489,Base,2023-06-21,Partner Y,Fuel,98.6,98,0,0.588
EDR_101200,Silver,2023-09-19,Partner Y,Fuel,21.04,21,0,0.126
EDR_100833,Base,2023-09-30,Partner Y,Fuel,82.28,82,0,0.492
EDR_101992,Silver,2023-08-22,Partner X,Apparel,183.85,183,0,1.098
EDR_101742,Silver,2023-07-12,Partner X,Apparel,233.9,233,0,1.398
EDR_101829,Base,2023-06-22,Partner Y,Fuel,95.55,95,0,0.57
EDR_101062,Silver,2023-09-05,Partner Y,Fuel,46.17,46,0,0.276
EDR_101987,Base,2023-07-14,Partner X,Electronics,35.79,35,0,0.21
EDR_101855,Base,2024-05-25,Partner X,Apparel,140.55,140,0,0.84
EDR_101251,Base,2024-03-29,Partner Y,Fuel,61.11,61,200,1.566
EDR_100815,Silver,2024-02-01,Partner X,Electronics,49.45,49,0,0.294
EDR_101834,Gold,2024-01-28,Partner X,Electronics,166.23,166,0,0.996
EDR_100452,Base,2024-04-25,Partner Y,Fuel,100.34,100,0,0.6
EDR_100983,Base,2024-03-16,Partner X,Apparel,82.39,82,0,0.492
EDR_100560,Silver,2024-04-27,Partner Y,Fuel,101.77,101,200,1.806
EDR_100061,Base,2024-05-01,Partner X,Apparel,138.33,138,0,0.828
